,재활용가능자원 분리배출_종이류,종량제에 의한 혼합배출_가연성_음식물채소류,재활용가능자원 분리배출_기타,재활용가능자원 분리배출_전자제품,종량제에 의한 혼합배출_가연성_플라스틱류,종량제에 의한 혼합배출_불연성_소계,종량제에 의한 혼합배출_소계,재활용가능자원 분리배출_발포수지류,총계,재활용가능자원 분리배출_영농폐기물,종량제에 의한 혼합배출_불연성_토사류,재활용가능자원 분리배출_가구류,재활용가능자원 분리배출_기타(배출불명 등),음식물류 배출(분리배출 지역일 경우),재활용가능자원 분리배출_형광등,종량제에 의한 혼합배출_가연성_소계,재활용가능자원 분리배출_소계,구분_시군구,재활용가능자원 분리배출_폐식용유,종량제에 의한 혼합배출_가연성_고무피혁류,재활용가능자원 분리배출_윤활유,재활용가능자원 분리배출_전지류,재활용가능자원 분리배출_의류,종량제에 의한 혼합배출_가연성_기타,재활용가능자원 분리배출_합성수지류,종량제에 의한 혼합배출_가연성_나무류,재활용가능자원 분리배출_고철류,종량제에 의한 혼합배출_가연성_종이류,재활용가능자원 분리배출_플라스틱류,종량제에 의한 혼합배출_불연성_금속류,재활용가능자원 분리배출_캔류,발생량및처리현황,종량제에 의한 혼합배출_불연성_기타,재활용가능자원 분리배출_유리병류,종량제에 의한 혼합배출_불연성_유리류,재활용가능자원 분리배출_타이어,구분_시도
410,0.0,8.0,0.0,0.0,18.5,14.0,67.3,0.0,67.3,0.0,0.0,0.0,0.0,0.0,0.0,53.3,0.0,양주시,0.0,0.0,0.0,0.0,0.0,7.8,0.0,3.1,0.0,15.9,0.0,14.0,0.0,소각,0.0,0.0,0.0,0.0,경기
411,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,56.3,0.3,0.0,0.0,0.0,50.0,0.0,0.0,6.3,양주시,0.0,0.0,0.0,0.1,0.0,0.0,1.8,0.0,0.1,0.0,0.6,0.0,0.5,재활용,0.0,1.8,0.0,0.0,경기
412,28.0,0.0,7.0,0.0,0.1,14.9,81.4,0.1,186.8,2.0,3.6,0.0,0.0,30.1,0.0,66.5,75.3,포천시,0.0,0.3,0.0,0.0,1.5,65.5,4.3,0.6,8.8,0.0,8.5,0.0,3.5,발생량,11.0,11.6,0.3,0.0,경기
413,0.0,0.0,0.0,0.0,0.0,14.9,14.9,0.0,14.9,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,포천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,11.0,0.0,0.3,0.0,경기
414,0.0,0.0,0.0,0.0,0.1,0.0,66.5,0.0,69.7,0.0,0.0,0.0,0.0,3.2,0.0,66.5,0.0,포천시,0.0,0.3,0.0,0.0,0.0,65.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
415,28.0,0.0,7.0,0.0,0.0,0.0,0.0,0.1,102.2,2.0,0.0,0.0,0.0,26.9,0.0,0.0,75.3,포천시,0.0,0.0,0.0,0.0,1.5,0.0,4.3,0.0,8.8,0.0,8.5,0.0,3.5,재활용,0.0,11.6,0.0,0.0,경기
416,0.3,0.0,0.0,0.0,11.4,18.4,67.8,0.0,107.0,0.0,7.3,0.0,0.0,35.1,0.0,49.4,4.1,여주시,0.0,0.7,0.0,0.0,0.0,28.5,0.9,1.5,0.1,7.3,1.1,0.4,0.4,발생량,9.2,1.3,1.5,0.0,경기
417,0.0,0.0,0.0,0.0,0.0,18.4,18.4,0.0,18.4,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,여주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,매립,9.2,0.0,1.5,0.0,경기
418,0.0,0.0,0.0,0.0,11.4,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,여주시,0.0,0.7,0.0,0.0,0.0,1.1,0.0,1.5,0.0,7.3,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
419,0.3,0.0,0.0,0.0,0.0,0.0,27.4,0.0,66.6,0.0,0.0,0.0,0.0,35.1,0.0,27.4,4.1,여주시,0.0,0.0,0.0,0.0,0.0,27.4,0.9,0.0,0.1,0.0,1.1,0.0,0.4,재활용,0.0,1.3,0.0,0.0,경기
420,0.5,0.0,0.0,0.0,4.3,15.7,42.8,0.0,52.9,0.0,9.8,0.0,0.0,7.0,0.0,27.1,3.1,연천군,0.0,1.3,0.0,0.0,0.0,9.3,0.1,3.7,0.7,8.5,0.6,0.0,0.2,발생량,5.9,1.0,0.0,0.0,경기
421,0.0,0.0,0.0,0.0,0.2,14.5,18.4,0.0,18.4,0.0,9.8,0.0,0.0,0.0,0.0,3.9,0.0,연천군,0.0,0.1,0.0,0.0,0.0,2.9,0.0,0.5,0.0,0.2,0.0,0.0,0.0,매립,4.7,0.0,0.0,0.0,경기
422,0.0,0.0,0.0,0.0,4.1,1.2,24.4,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,연천군,0.0,1.2,0.0,0.0,0.0,6.4,0.0,3.2,0.0,8.3,0.0,0.0,0.0,소각,1.2,0.0,0.0,0.0,경기
423,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.1,연천군,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.6,0.0,0.2,재활용,0.0,1.0,0.0,0.0,경기
424,1.7,0.1,0.0,0.2,16.8,5.2,40.3,0.2,71.6,0.1,0.9,0.0,1.0,22.5,0.2,34.1,8.8,가평군,0.0,7.5,0.0,0.1,0.4,2.5,1.4,2.9,1.3,4.3,0.8,2.0,0.9,발생량,1.0,1.5,1.3,0.0,경기
425,0.0,0.1,0.0,0.0,1.3,3.2,8.8,0.0,23.7,0.0,0.9,0.0,1.0,14.9,0.0,4.6,0.0,가평군,0.0,1.7,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.5,0.0,1.0,0.0,매립,1.0,0.0,0.3,0.0,경기
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,가평군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
427,1.7,0.0,0.0,0.2,15.5,2.0,31.5,0.2,47.9,0.1,0.0,0.0,0.0,7.6,0.2,29.5,8.8,가평군,0.0,5.8,0.0,0.1,0.4,2.2,1.4,2.2,1.3,3.8,0.8,1.0,0.9,재활용,0.0,1.5,1.0,0.0,경기
428,0.8,0.0,0.0,0.4,0.0,6.4,36.2,0.1,59.2,0.0,2.1,0.0,0.0,16.5,0.1,29.8,6.5,양평군,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.4,0.0,1.5,0.0,0.5,발생량,4.3,2.7,0.0,0.0,경기
429,0.0,0.0,0.0,0.0,0.0,6.4,6.4,0.0,6.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,양평군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,4.3,0.0,0.0,0.0,경기
430,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,양평군,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경기
431,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.1,23.0,0.0,0.0,0.0,0.0,16.5,0.1,0.0,6.5,양평군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.5,0.0,0.5,재활용,0.0,2.7,0.0,0.0,경기
432,232.7,44.1,0.5,0.1,90.0,28.0,448.8,0.1,1118.1,34.2,1.9,0.0,75.1,230.6,0.4,345.7,438.7,청주시,0.0,4.5,0.0,0.1,6.3,56.4,12.1,6.4,133.9,144.3,1.6,8.9,12.4,발생량,6.0,4.3,11.2,0.0,충북
433,0.0,6.0,0.0,0.0,12.3,3.8,117.7,0.0,125.6,0.0,0.3,0.0,66.6,7.9,0.0,47.3,0.0,청주시,0.0,0.6,0.0,0.0,0.0,7.7,0.0,0.9,0.0,19.8,0.0,1.2,0.0,매립,0.8,0.0,1.5,0.0,충북
434,0.0,38.1,0.0,0.0,77.7,24.2,331.1,0.0,336.7,0.0,1.6,0.0,8.5,5.6,0.0,298.4,0.0,청주시,0.0,3.9,0.0,0.0,0.0,48.7,0.0,5.5,0.0,124.5,0.0,7.7,0.0,소각,5.2,0.0,9.7,0.0,충북
435,232.7,0.0,0.5,0.1,0.0,0.0,0.0,0.1,655.8,34.2,0.0,0.0,0.0,217.1,0.4,0.0,438.7,청주시,0.0,0.0,0.0,0.1,6.3,0.0,12.1,0.0,133.9,0.0,1.6,0.0,12.4,재활용,0.0,4.3,0.0,0.0,충북
436,142.7,23.3,1.0,0.1,23.3,43.2,135.8,0.0,338.5,0.0,3.2,0.0,5.9,50.2,0.0,86.7,152.5,충주시,0.0,4.2,0.0,0.0,0.1,2.8,2.6,4.2,0.2,28.9,1.5,13.1,1.2,발생량,9.3,3.1,17.6,0.0,충북
437,0.0,0.0,0.0,0.0,0.0,36.7,42.3,0.0,42.3,0.0,1.4,0.0,5.6,0.0,0.0,0.0,0.0,충주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,매립,8.2,0.0,15.8,0.0,충북
438,0.0,23.3,0.0,0.0,23.3,6.5,93.5,0.0,93.5,0.0,1.8,0.0,0.3,0.0,0.0,86.7,0.0,충주시,0.0,4.2,0.0,0.0,0.0,2.8,0.0,4.2,0.0,28.9,0.0,1.8,0.0,소각,1.1,0.0,1.8,0.0,충북
439,142.7,0.0,1.0,0.1,0.0,0.0,0.0,0.0,202.7,0.0,0.0,0.0,0.0,50.2,0.0,0.0,152.5,충주시,0.0,0.0,0.0,0.0,0.1,0.0,2.6,0.0,0.2,0.0,1.5,0.0,1.2,재활용,0.0,3.1,0.0,0.0,충북
440,0.4,2.4,0.0,0.3,9.4,29.9,71.8,0.4,107.0,0.0,0.0,3.8,0.0,26.0,0.1,41.9,9.2,제천시,0.0,0.5,0.0,0.0,0.0,20.6,1.4,0.3,0.1,8.7,1.7,0.0,0.1,발생량,24.6,0.9,5.3,0.0,충북
441,0.0,0.0,0.0,0.0,0.0,24.0,42.2,0.0,42.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,제천시,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,24.0,0.0,0.0,0.0,충북
442,0.0,2.4,0.0,0.0,9.4,5.9,29.6,0.0,30.9,0.0,0.0,0.0,0.0,1.3,0.0,23.7,0.0,제천시,0.0,0.5,0.0,0.0,0.0,2.4,0.0,0.3,0.0,8.7,0.0,0.0,0.0,소각,0.6,0.0,5.3,0.0,충북
443,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.4,33.9,0.0,0.0,3.8,0.0,24.7,0.1,0.0,9.2,제천시,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.1,0.0,1.7,0.0,0.1,재활용,0.0,0.9,0.0,0.0,충북
444,0.3,5.4,0.0,0.0,2.6,1.3,19.3,0.0,31.1,3.8,0.4,0.1,0.0,6.4,0.0,18.0,5.4,보은군,0.0,0.5,0.0,0.0,0.0,5.8,0.0,0.6,0.3,3.1,0.2,0.1,0.1,발생량,0.1,0.6,0.7,0.0,충북
445,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,1.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,보은군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,매립,0.1,0.0,0.7,0.0,충북
446,0.0,5.4,0.0,0.0,2.6,0.0,18.0,0.0,23.1,0.0,0.0,0.0,0.0,5.1,0.0,18.0,0.0,보은군,0.0,0.5,0.0,0.0,0.0,5.8,0.0,0.6,0.0,3.1,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충북
447,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,3.8,0.0,0.1,0.0,1.3,0.0,0.0,5.4,보은군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.1,재활용,0.0,0.6,0.0,0.0,충북
448,3.4,2.6,5.3,0.1,2.9,6.5,35.6,0.0,60.9,3.4,1.5,2.1,0.4,3.1,0.0,28.7,22.2,옥천군,0.0,3.1,0.0,0.0,0.0,6.7,0.3,8.6,3.3,4.8,1.0,0.2,1.0,발생량,4.6,2.3,0.2,0.0,충북
449,0.0,0.0,0.0,0.0,0.0,6.5,6.9,0.0,6.9,0.0,1.5,0.0,0.4,0.0,0.0,0.0,0.0,옥천군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,매립,4.6,0.0,0.2,0.0,충북
450,0.0,2.6,0.0,0.0,2.9,0.0,28.7,0.0,31.3,0.0,0.0,0.0,0.0,2.6,0.0,28.7,0.0,옥천군,0.0,3.1,0.0,0.0,0.0,6.7,0.0,8.6,0.0,4.8,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충북
451,3.4,0.0,5.3,0.1,0.0,0.0,0.0,0.0,22.7,3.4,0.0,2.1,0.0,0.5,0.0,0.0,22.2,옥천군,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,3.3,0.0,1.0,0.0,1.0,재활용,0.0,2.3,0.0,0.0,충북
452,4.5,4.4,0.0,0.0,3.8,1.2,22.3,0.0,46.2,0.4,0.2,1.8,0.0,5.0,0.0,21.1,18.9,영동군,0.0,1.3,0.0,0.0,1.0,3.9,2.0,0.7,3.9,7.0,2.0,0.1,1.2,발생량,0.4,2.1,0.5,0.0,충북
453,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,영동군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,매립,0.4,0.0,0.5,0.0,충북
454,0.0,4.4,0.0,0.0,3.8,0.0,21.1,0.0,25.5,0.0,0.0,0.0,0.0,4.4,0.0,21.1,0.0,영동군,0.0,1.3,0.0,0.0,0.0,3.9,0.0,0.7,0.0,7.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충북
455,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.4,0.0,1.8,0.0,0.6,0.0,0.0,18.9,영동군,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.9,0.0,2.0,0.0,1.2,재활용,0.0,2.1,0.0,0.0,충북
456,0.5,0.9,0.0,0.0,1.7,3.1,22.1,0.0,34.6,0.8,0.0,2.0,0.0,7.8,0.0,19.0,4.7,증평군,0.0,0.2,0.0,0.0,0.0,13.0,0.0,1.0,0.0,2.2,0.6,0.1,0.2,발생량,2.7,0.6,0.3,0.0,충북
457,0.0,0.4,0.0,0.0,0.2,1.1,11.6,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,증평군,0.0,0.2,0.0,0.0,0.0,9.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,매립,1.1,0.0,0.0,0.0,충북
458,0.0,0.5,0.0,0.0,0.5,0.7,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,증평군,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.7,0.0,1.2,0.0,0.0,0.0,소각,0.7,0.0,0.0,0.0,충북
459,0.5,0.0,0.0,0.0,1.0,1.3,3.0,0.0,15.5,0.8,0.0,2.0,0.0,7.8,0.0,1.7,4.7,증평군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.1,0.2,재활용,0.9,0.6,0.3,0.0,충북
460,0.7,4.4,0.5,0.2,3.8,10.1,27.7,0.1,64.1,5.7,0.0,0.0,0.9,24.2,0.0,16.7,12.2,진천군,0.0,1.5,0.0,0.0,0.0,1.2,2.1,2.0,1.0,3.8,0.3,0.0,0.3,발생량,10.1,1.3,0.0,0.0,충북
461,0.0,1.2,0.0,0.0,1.0,8.9,14.2,0.0,18.8,0.0,0.0,0.0,0.9,4.6,0.0,4.4,0.0,진천군,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.5,0.0,1.0,0.0,0.0,0.0,매립,8.9,0.0,0.0,0.0,충북
462,0.0,3.2,0.0,0.0,2.8,1.2,13.5,0.0,17.9,0.0,0.0,0.0,0.0,4.4,0.0,12.3,0.0,진천군,0.0,1.1,0.0,0.0,0.0,0.9,0.0,1.5,0.0,2.8,0.0,0.0,0.0,소각,1.2,0.0,0.0,0.0,충북
463,0.7,0.0,0.5,0.2,0.0,0.0,0.0,0.1,27.4,5.7,0.0,0.0,0.0,15.2,0.0,0.0,12.2,진천군,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.0,0.0,0.3,0.0,0.3,재활용,0.0,1.3,0.0,0.0,충북
464,1.9,4.4,0.1,0.0,4.9,1.3,26.0,0.0,43.1,9.7,0.1,0.0,0.0,4.4,0.0,24.7,12.7,괴산군,0.0,0.4,0.0,0.0,0.0,8.4,0.1,0.3,0.1,6.3,0.2,0.1,0.1,발생량,0.8,0.5,0.3,0.0,충북
465,0.0,2.9,0.0,0.0,4.4,1.2,22.2,0.0,25.1,0.0,0.1,0.0,0.0,2.9,0.0,21.0,0.0,괴산군,0.0,0.4,0.0,0.0,0.0,7.3,0.0,0.3,0.0,5.7,0.0,0.1,0.0,매립,0.7,0.0,0.3,0.0,충북
466,0.0,0.0,0.0,0.0,0.5,0.1,2.3,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,괴산군,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,소각,0.1,0.0,0.0,0.0,충북
467,1.9,1.5,0.1,0.0,0.0,0.0,1.5,0.0,15.7,9.7,0.0,0.0,0.0,1.5,0.0,1.5,12.7,괴산군,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,재활용,0.0,0.5,0.0,0.0,충북
468,1.5,4.0,8.2,0.0,5.5,1.6,23.8,0.1,80.6,0.0,0.0,1.6,0.0,26.5,0.1,22.2,30.3,음성군,0.0,0.2,0.1,0.0,0.1,4.0,0.9,0.4,12.9,8.1,1.7,0.5,0.8,발생량,0.2,2.3,0.9,0.0,충북
469,0.0,1.6,0.0,0.0,1.2,0.6,6.1,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,음성군,0.0,0.1,0.0,0.0,0.0,1.3,0.0,0.1,0.0,1.2,0.0,0.1,0.0,매립,0.1,0.0,0.4,0.0,충북
470,0.0,2.4,0.0,0.0,4.3,1.0,17.7,0.0,44.2,0.0,0.0,0.0,0.0,26.5,0.0,16.7,0.0,음성군,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.3,0.0,6.9,0.0,0.4,0.0,소각,0.1,0.0,0.5,0.0,충북
471,1.5,0.0,8.2,0.0,0.0,0.0,0.0,0.1,30.3,0.0,0.0,1.6,0.0,0.0,0.1,0.0,30.3,음성군,0.0,0.0,0.1,0.0,0.1,0.0,0.9,0.0,12.9,0.0,1.7,0.0,0.8,재활용,0.0,2.3,0.0,0.0,충북
472,2.7,0.5,0.0,0.0,3.2,12.3,29.3,0.1,45.7,4.5,3.2,0.0,0.0,7.8,0.0,17.0,8.6,단양군,0.0,3.5,0.0,0.0,0.0,4.6,0.1,2.4,0.0,2.8,0.5,1.4,0.2,발생량,5.2,0.5,2.5,0.0,충북
473,0.0,0.0,0.0,0.0,0.0,12.3,15.8,0.0,18.8,0.0,3.2,0.0,0.0,3.0,0.0,3.5,0.0,단양군,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,1.4,0.0,매립,5.2,0.0,2.5,0.0,충북
474,0.0,0.5,0.0,0.0,3.2,0.0,13.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,단양군,0.0,3.5,0.0,0.0,0.0,1.1,0.0,2.4,0.0,2.8,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충북
475,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,13.4,4.5,0.0,0.0,0.0,4.8,0.0,0.0,8.6,단양군,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.2,재활용,0.0,0.5,0.0,0.0,충북
476,11.6,47.3,0.0,0.7,66.6,20.8,270.2,2.0,643.1,1.0,0.3,0.0,0.0,152.6,0.1,249.4,220.3,천안시,0.0,26.0,0.0,0.1,0.0,2.5,10.1,35.4,189.2,71.6,2.7,18.2,0.6,발생량,0.4,2.2,1.9,0.0,충남
477,0.0,1.2,0.0,0.0,3.2,3.1,14.0,0.0,14.0,0.0,0.3,0.0,0.0,0.0,0.0,10.9,0.0,천안시,0.0,0.6,0.0,0.0,0.0,2.5,0.0,0.1,0.0,3.3,0.0,0.5,0.0,매립,0.4,0.0,1.9,0.0,충남
478,0.0,46.1,0.0,0.0,63.4,17.7,256.2,0.0,256.2,0.0,0.0,0.0,0.0,0.0,0.0,238.5,0.0,천안시,0.0,25.4,0.0,0.0,0.0,0.0,0.0,35.3,0.0,68.3,0.0,17.7,0.0,소각,0.0,0.0,0.0,0.0,충남
479,11.6,0.0,0.0,0.7,0.0,0.0,0.0,2.0,372.9,1.0,0.0,0.0,0.0,152.6,0.1,0.0,220.3,천안시,0.0,0.0,0.0,0.1,0.0,0.0,10.1,0.0,189.2,0.0,2.7,0.0,0.6,재활용,0.0,2.2,0.0,0.0,충남
480,9.9,0.0,3.2,0.3,6.6,1.0,43.2,0.0,114.7,2.2,0.2,0.0,0.0,19.6,0.0,42.2,51.9,공주시,0.0,1.1,0.0,0.0,2.2,6.4,5.3,12.7,20.0,15.4,2.6,0.3,2.0,발생량,0.0,4.2,0.5,0.0,충남
481,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,공주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,매립,0.0,0.0,0.5,0.0,충남
482,0.0,0.0,0.0,0.0,6.6,0.0,42.2,0.0,42.2,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,공주시,0.0,1.1,0.0,0.0,0.0,6.4,0.0,12.7,0.0,15.4,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
483,9.9,0.0,3.2,0.3,0.0,0.0,0.0,0.0,71.5,2.2,0.0,0.0,0.0,19.6,0.0,0.0,51.9,공주시,0.0,0.0,0.0,0.0,2.2,0.0,5.3,0.0,20.0,0.0,2.6,0.0,2.0,재활용,0.0,4.2,0.0,0.0,충남
484,7.1,4.6,0.7,1.0,11.3,13.9,68.2,0.4,123.6,2.1,3.0,0.0,0.0,28.0,0.0,54.3,27.4,보령시,0.0,4.0,0.0,0.0,1.0,11.3,0.3,2.7,6.2,20.4,2.5,2.0,1.9,발생량,6.5,4.2,2.4,0.0,충남
485,0.0,0.7,0.0,0.0,1.8,13.9,22.4,0.0,22.4,0.0,3.0,0.0,0.0,0.0,0.0,8.5,0.0,보령시,0.0,0.6,0.0,0.0,0.0,1.8,0.0,0.4,0.0,3.2,0.0,2.0,0.0,매립,6.5,0.0,2.4,0.0,충남
486,0.0,3.9,0.0,0.0,9.5,0.0,45.8,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,보령시,0.0,3.4,0.0,0.0,0.0,9.5,0.0,2.3,0.0,17.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
487,7.1,0.0,0.7,1.0,0.0,0.0,0.0,0.4,55.4,2.1,0.0,0.0,0.0,28.0,0.0,0.0,27.4,보령시,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,6.2,0.0,2.5,0.0,1.9,재활용,0.0,4.2,0.0,0.0,충남
488,17.2,18.4,0.0,0.1,25.0,17.9,124.6,0.0,252.7,1.1,0.0,0.0,0.0,101.4,0.2,106.7,26.7,아산시,0.0,0.0,0.0,0.0,0.0,19.6,0.0,8.1,1.1,35.6,4.2,0.0,0.9,발생량,4.4,1.9,13.5,0.0,충남
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,아산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,충남
490,0.0,18.4,0.0,0.0,25.0,17.9,124.6,0.0,124.6,0.0,0.0,0.0,0.0,0.0,0.0,106.7,0.0,아산시,0.0,0.0,0.0,0.0,0.0,19.6,0.0,8.1,0.0,35.6,0.0,0.0,0.0,소각,4.4,0.0,13.5,0.0,충남
491,17.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,128.1,1.1,0.0,0.0,0.0,101.4,0.2,0.0,26.7,아산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,4.2,0.0,0.9,재활용,0.0,1.9,0.0,0.0,충남
492,0.4,8.0,0.0,0.8,18.9,5.0,77.9,0.2,145.9,10.4,0.3,5.9,0.0,45.0,0.1,72.9,23.0,서산시,0.0,0.8,0.0,0.0,0.0,10.3,1.5,8.6,0.5,26.3,0.9,1.6,0.6,발생량,1.1,1.7,2.0,0.0,충남
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,서산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,충남
