,재활용가능자원 분리배출_종이류,종량제에 의한 혼합배출_가연성_음식물채소류,재활용가능자원 분리배출_기타,재활용가능자원 분리배출_전자제품,종량제에 의한 혼합배출_가연성_플라스틱류,종량제에 의한 혼합배출_불연성_소계,종량제에 의한 혼합배출_소계,재활용가능자원 분리배출_발포수지류,총계,재활용가능자원 분리배출_영농폐기물,종량제에 의한 혼합배출_불연성_토사류,재활용가능자원 분리배출_가구류,재활용가능자원 분리배출_기타(배출불명 등),음식물류 배출(분리배출 지역일 경우),재활용가능자원 분리배출_형광등,종량제에 의한 혼합배출_가연성_소계,재활용가능자원 분리배출_소계,구분_시군구,재활용가능자원 분리배출_폐식용유,종량제에 의한 혼합배출_가연성_고무피혁류,재활용가능자원 분리배출_윤활유,재활용가능자원 분리배출_전지류,재활용가능자원 분리배출_의류,종량제에 의한 혼합배출_가연성_기타,재활용가능자원 분리배출_합성수지류,종량제에 의한 혼합배출_가연성_나무류,재활용가능자원 분리배출_고철류,종량제에 의한 혼합배출_가연성_종이류,재활용가능자원 분리배출_플라스틱류,종량제에 의한 혼합배출_불연성_금속류,재활용가능자원 분리배출_캔류,발생량및처리현황,종량제에 의한 혼합배출_불연성_기타,재활용가능자원 분리배출_유리병류,종량제에 의한 혼합배출_불연성_유리류,재활용가능자원 분리배출_타이어,구분_시도
494,0.0,8.0,0.0,0.0,18.9,5.0,77.9,0.0,77.9,0.0,0.3,0.0,0.0,0.0,0.0,72.9,0.0,서산시,0.0,0.8,0.0,0.0,0.0,10.3,0.0,8.6,0.0,26.3,0.0,1.6,0.0,소각,1.1,0.0,2.0,0.0,충남
495,0.4,0.0,0.0,0.8,0.0,0.0,0.0,0.2,68.0,10.4,0.0,5.9,0.0,45.0,0.1,0.0,23.0,서산시,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,0.9,0.0,0.6,재활용,0.0,1.7,0.0,0.0,충남
496,3.2,7.7,0.5,0.1,16.2,14.1,66.0,3.5,138.1,17.0,1.3,3.1,0.0,17.3,2.1,51.9,54.8,논산시,0.0,1.3,0.0,0.0,10.2,3.6,4.4,3.6,2.5,19.5,3.6,3.4,0.5,발생량,5.5,4.1,3.9,0.0,충남
497,0.0,4.2,0.0,0.0,8.9,9.8,37.2,0.0,37.2,0.0,1.3,0.0,0.0,0.0,0.0,27.4,0.0,논산시,0.0,0.7,0.0,0.0,0.0,1.8,0.0,1.8,0.0,10.0,0.0,3.2,0.0,매립,3.2,0.0,2.1,0.0,충남
498,0.0,3.5,0.0,0.0,7.3,4.1,27.6,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,논산시,0.0,0.6,0.0,0.0,0.0,1.8,0.0,1.8,0.0,8.5,0.0,0.0,0.0,소각,2.3,0.0,1.8,0.0,충남
499,3.2,0.0,0.5,0.1,0.0,0.2,1.2,3.5,73.3,17.0,0.0,3.1,0.0,17.3,2.1,1.0,54.8,논산시,0.0,0.0,0.0,0.0,10.2,0.0,4.4,0.0,2.5,1.0,3.6,0.2,0.5,재활용,0.0,4.1,0.0,0.0,충남
500,2.0,2.4,0.1,0.0,4.8,1.9,20.5,0.0,38.0,0.0,0.1,2.6,0.0,11.4,0.0,18.6,6.1,계룡시,0.0,0.2,0.0,0.0,0.0,3.1,0.4,0.3,0.0,7.8,0.6,0.6,0.1,발생량,0.4,0.3,0.8,0.0,충남
501,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,1.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,계룡시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,매립,0.4,0.0,0.8,0.0,충남
502,0.0,2.4,0.0,0.0,4.8,0.0,18.6,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,계룡시,0.0,0.2,0.0,0.0,0.0,3.1,0.0,0.3,0.0,7.8,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
503,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,2.6,0.0,11.4,0.0,0.0,6.1,계룡시,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.1,재활용,0.0,0.3,0.0,0.0,충남
504,15.2,8.0,0.0,0.4,16.4,4.2,73.4,0.2,157.1,6.5,0.3,0.0,1.4,48.7,0.1,67.8,35.0,당진시,0.0,3.4,0.0,0.0,0.0,12.6,0.9,1.2,10.2,26.2,0.0,1.3,0.1,발생량,0.9,1.4,1.7,0.0,충남
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,당진시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,충남
506,0.0,8.0,0.0,0.0,16.4,4.2,73.4,0.0,73.4,0.0,0.3,0.0,1.4,0.0,0.0,67.8,0.0,당진시,0.0,3.4,0.0,0.0,0.0,12.6,0.0,1.2,0.0,26.2,0.0,1.3,0.0,소각,0.9,0.0,1.7,0.0,충남
507,15.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,83.7,6.5,0.0,0.0,0.0,48.7,0.1,0.0,35.0,당진시,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,10.2,0.0,0.0,0.0,0.1,재활용,0.0,1.4,0.0,0.0,충남
508,0.1,6.4,0.0,0.0,7.7,1.0,29.7,0.0,44.1,1.9,0.0,0.0,0.6,11.8,0.0,28.1,2.6,금산군,0.0,0.2,0.0,0.0,0.0,3.5,0.0,0.4,0.0,9.9,0.2,0.0,0.1,발생량,0.0,0.3,1.0,0.0,충남
509,0.0,6.4,0.0,0.0,7.7,1.0,29.7,0.0,29.7,0.0,0.0,0.0,0.6,0.0,0.0,28.1,0.0,금산군,0.0,0.2,0.0,0.0,0.0,3.5,0.0,0.4,0.0,9.9,0.0,0.0,0.0,매립,0.0,0.0,1.0,0.0,충남
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,금산군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
511,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,1.9,0.0,0.0,0.0,11.8,0.0,0.0,2.6,금산군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,재활용,0.0,0.3,0.0,0.0,충남
512,3.4,6.5,2.6,1.1,2.1,2.4,23.4,0.1,56.2,3.9,0.0,0.3,0.5,0.5,0.1,20.5,32.3,부여군,0.0,0.2,0.0,0.0,0.8,7.3,3.1,0.6,7.1,3.8,3.3,0.1,1.8,발생량,1.5,4.7,0.8,0.0,충남
513,0.0,6.5,0.0,0.0,2.1,2.4,23.4,0.0,23.4,0.0,0.0,0.0,0.5,0.0,0.0,20.5,0.0,부여군,0.0,0.2,0.0,0.0,0.0,7.3,0.0,0.6,0.0,3.8,0.0,0.1,0.0,매립,1.5,0.0,0.8,0.0,충남
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,부여군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
515,3.4,0.0,2.6,1.1,0.0,0.0,0.0,0.1,32.8,3.9,0.0,0.3,0.0,0.5,0.1,0.0,32.3,부여군,0.0,0.0,0.0,0.0,0.8,0.0,3.1,0.0,7.1,0.0,3.3,0.0,1.8,재활용,0.0,4.7,0.0,0.0,충남
516,0.9,0.0,2.7,0.1,1.5,3.2,15.4,0.0,36.0,0.1,1.0,0.1,0.4,12.7,0.0,11.8,7.9,서천군,0.1,1.7,0.0,0.0,0.2,6.1,0.2,1.3,1.2,1.2,0.6,0.4,0.3,발생량,1.0,1.4,0.8,0.0,충남
517,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,3.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,서천군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,매립,1.0,0.0,0.8,0.0,충남
518,0.0,0.0,0.0,0.0,1.5,0.0,12.2,0.0,21.8,0.0,0.0,0.0,0.4,9.6,0.0,11.8,0.0,서천군,0.0,1.7,0.0,0.0,0.0,6.1,0.0,1.3,0.0,1.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
519,0.9,0.0,2.7,0.1,0.0,0.0,0.0,0.0,11.0,0.1,0.0,0.1,0.0,3.1,0.0,0.0,7.9,서천군,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.2,0.0,0.6,0.0,0.3,재활용,0.0,1.4,0.0,0.0,충남
520,0.1,0.9,0.0,0.0,3.1,2.7,18.4,0.0,24.9,1.7,0.3,0.3,0.0,3.4,0.0,15.7,3.1,청양군,0.0,0.8,0.0,0.0,0.0,4.9,0.0,1.2,0.0,4.8,0.1,0.3,0.1,발생량,1.7,0.8,0.4,0.0,충남
521,0.0,0.1,0.0,0.0,0.5,1.7,4.0,0.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,2.3,0.0,청양군,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.7,0.0,0.1,0.0,매립,1.1,0.0,0.3,0.0,충남
522,0.0,0.8,0.0,0.0,2.4,0.7,13.4,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,청양군,0.0,0.7,0.0,0.0,0.0,3.9,0.0,0.9,0.0,4.0,0.0,0.2,0.0,소각,0.4,0.0,0.1,0.0,충남
523,0.1,0.0,0.0,0.0,0.2,0.3,1.0,0.0,7.5,1.7,0.1,0.3,0.0,3.4,0.0,0.7,3.1,청양군,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.1,0.0,0.1,재활용,0.2,0.8,0.0,0.0,충남
524,2.8,5.5,1.2,0.0,8.2,1.0,33.4,0.2,70.9,3.8,0.0,0.0,0.0,23.9,0.0,32.4,13.6,홍성군,0.0,1.4,0.0,0.0,0.7,3.2,0.6,0.7,0.4,13.4,1.2,0.3,0.4,발생량,0.3,2.3,0.4,0.0,충남
525,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,홍성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,매립,0.3,0.0,0.4,0.0,충남
526,0.0,5.5,0.0,0.0,8.2,0.0,32.4,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,홍성군,0.0,1.4,0.0,0.0,0.0,3.2,0.0,0.7,0.0,13.4,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
527,2.8,0.0,1.2,0.0,0.0,0.0,0.0,0.2,37.5,3.8,0.0,0.0,0.0,23.9,0.0,0.0,13.6,홍성군,0.0,0.0,0.0,0.0,0.7,0.0,0.6,0.0,0.4,0.0,1.2,0.0,0.4,재활용,0.0,2.3,0.0,0.0,충남
528,1.5,5.7,0.0,0.2,7.5,0.8,36.8,0.0,60.4,3.6,0.2,0.0,2.3,11.5,0.0,33.7,12.1,예산군,0.0,0.3,0.0,0.0,0.1,5.2,0.1,0.9,1.3,14.1,0.9,0.2,0.7,발생량,0.1,3.7,0.3,0.0,충남
529,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,예산군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,매립,0.1,0.0,0.3,0.0,충남
530,0.0,5.7,0.0,0.0,7.5,0.0,36.0,0.0,36.0,0.0,0.0,0.0,2.3,0.0,0.0,33.7,0.0,예산군,0.0,0.3,0.0,0.0,0.0,5.2,0.0,0.9,0.0,14.1,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
531,1.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,23.6,3.6,0.0,0.0,0.0,11.5,0.0,0.0,12.1,예산군,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,1.3,0.0,0.9,0.0,0.7,재활용,0.0,3.7,0.0,0.0,충남
532,0.2,0.0,0.0,0.1,4.0,0.0,26.2,0.1,62.8,4.3,0.0,0.0,0.0,24.8,0.1,26.2,11.8,태안군,0.0,4.0,0.0,0.1,0.0,4.2,0.0,5.0,0.2,9.0,2.1,0.0,0.5,발생량,0.0,4.1,0.0,0.0,충남
533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,태안군,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,충남
534,0.0,0.0,0.0,0.0,4.0,0.0,25.2,0.0,42.4,0.0,0.0,0.0,0.0,17.2,0.0,25.2,0.0,태안군,0.0,4.0,0.0,0.0,0.0,3.2,0.0,5.0,0.0,9.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,충남
535,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,19.4,4.3,0.0,0.0,0.0,7.6,0.1,0.0,11.8,태안군,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,2.1,0.0,0.5,재활용,0.0,4.1,0.0,0.0,충남
536,74.9,17.0,41.8,0.3,34.7,37.1,181.0,0.0,614.8,0.2,4.5,1.6,17.0,275.8,0.3,126.9,158.0,전주시,0.0,1.7,0.0,0.1,1.3,15.5,0.0,2.4,1.3,55.6,26.2,11.9,0.9,발생량,4.4,9.1,16.3,0.0,전북
537,0.0,0.0,0.0,0.0,0.0,37.1,37.1,0.0,37.1,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,전주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,매립,4.4,0.0,16.3,0.0,전북
538,0.0,17.0,0.0,0.0,34.7,0.0,143.9,0.0,143.9,0.0,0.0,0.0,17.0,0.0,0.0,126.9,0.0,전주시,0.0,1.7,0.0,0.0,0.0,15.5,0.0,2.4,0.0,55.6,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
539,74.9,0.0,41.8,0.3,0.0,0.0,0.0,0.0,433.8,0.2,0.0,1.6,0.0,275.8,0.3,0.0,158.0,전주시,0.0,0.0,0.0,0.1,1.3,0.0,0.0,0.0,1.3,0.0,26.2,0.0,0.9,재활용,0.0,9.1,0.0,0.0,전북
540,0.4,0.0,0.4,0.0,35.0,12.7,159.1,0.0,258.7,0.0,0.5,0.0,0.0,95.5,0.0,146.4,4.1,군산시,0.0,3.1,0.0,0.0,0.0,50.0,0.6,3.1,0.3,55.2,0.3,0.8,0.0,발생량,6.2,2.1,5.2,0.0,전북
541,0.0,0.0,0.0,0.0,34.1,10.3,155.0,0.0,155.0,0.0,0.5,0.0,0.0,0.0,0.0,144.7,0.0,군산시,0.0,3.1,0.0,0.0,0.0,49.6,0.0,3.1,0.0,54.8,0.0,0.5,0.0,매립,6.2,0.0,3.1,0.0,전북
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,군산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
543,0.4,0.0,0.4,0.0,0.9,2.4,4.1,0.0,103.7,0.0,0.0,0.0,0.0,95.5,0.0,1.7,4.1,군산시,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.3,0.4,0.3,0.3,0.0,재활용,0.0,2.1,2.1,0.0,전북
544,1.7,14.5,0.0,0.6,34.3,0.0,122.9,0.3,253.1,0.0,0.0,13.3,0.0,94.8,0.2,122.9,35.4,익산시,0.0,1.5,0.0,0.1,0.0,23.1,8.4,2.1,0.6,47.4,3.8,0.0,0.9,발생량,0.0,5.5,0.0,0.0,전북
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,익산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,전북
546,0.0,14.5,0.0,0.0,34.3,0.0,122.9,0.0,122.9,0.0,0.0,0.0,0.0,0.0,0.0,122.9,0.0,익산시,0.0,1.5,0.0,0.0,0.0,23.1,0.0,2.1,0.0,47.4,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
547,1.7,0.0,0.0,0.6,0.0,0.0,0.0,0.3,130.2,0.0,0.0,13.3,0.0,94.8,0.2,0.0,35.4,익산시,0.0,0.0,0.0,0.1,0.0,0.0,8.4,0.0,0.6,0.0,3.8,0.0,0.9,재활용,0.0,5.5,0.0,0.0,전북
548,0.5,4.2,0.2,0.3,11.2,5.2,47.8,0.0,80.7,6.5,0.4,0.0,0.2,23.6,0.0,42.4,9.3,정읍시,0.0,2.1,0.0,0.0,0.0,8.9,0.1,1.6,0.1,14.4,0.6,0.9,0.2,발생량,2.7,0.8,1.2,0.0,전북
549,0.0,0.0,0.0,0.0,2.7,2.5,12.2,0.0,12.2,0.0,0.2,0.0,0.0,0.0,0.0,9.7,0.0,정읍시,0.0,1.7,0.0,0.0,0.0,3.6,0.0,1.0,0.0,0.7,0.0,0.1,0.0,매립,2.1,0.0,0.1,0.0,전북
550,0.0,4.2,0.0,0.0,8.5,2.7,35.6,0.0,35.6,0.0,0.2,0.0,0.2,0.0,0.0,32.7,0.0,정읍시,0.0,0.4,0.0,0.0,0.0,5.3,0.0,0.6,0.0,13.7,0.0,0.8,0.0,소각,0.6,0.0,1.1,0.0,전북
551,0.5,0.0,0.2,0.3,0.0,0.0,0.0,0.0,32.9,6.5,0.0,0.0,0.0,23.6,0.0,0.0,9.3,정읍시,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.0,0.2,재활용,0.0,0.8,0.0,0.0,전북
552,12.7,2.4,0.3,0.6,10.7,2.8,41.0,0.0,87.3,3.5,0.2,0.0,0.0,15.7,0.0,38.2,30.6,남원시,0.0,0.4,0.0,0.0,0.1,6.8,0.9,0.9,10.4,17.0,0.8,1.1,0.5,발생량,0.4,0.8,1.1,0.0,전북
553,0.0,2.4,0.0,0.0,10.7,2.8,41.0,0.0,41.0,0.0,0.2,0.0,0.0,0.0,0.0,38.2,0.0,남원시,0.0,0.4,0.0,0.0,0.0,6.8,0.0,0.9,0.0,17.0,0.0,1.1,0.0,매립,0.4,0.0,1.1,0.0,전북
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,남원시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
555,12.7,0.0,0.3,0.6,0.0,0.0,0.0,0.0,46.3,3.5,0.0,0.0,0.0,15.7,0.0,0.0,30.6,남원시,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,10.4,0.0,0.8,0.0,0.5,재활용,0.0,0.8,0.0,0.0,전북
556,3.7,0.0,1.2,0.7,2.8,5.3,31.5,0.2,72.3,4.1,1.1,3.6,0.0,15.2,1.6,26.2,25.6,김제시,0.0,1.4,0.0,0.0,0.6,11.7,2.1,2.6,0.4,7.7,3.8,0.4,0.6,발생량,3.2,2.2,0.6,0.8,전북
557,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,김제시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,매립,3.2,0.0,0.4,0.0,전북
558,0.0,0.0,0.0,0.0,2.6,0.0,25.8,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,김제시,0.0,1.4,0.0,0.0,0.0,11.6,0.0,2.6,0.0,7.6,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
559,3.7,0.0,1.2,0.7,0.2,0.3,0.7,0.2,41.5,4.1,0.0,3.6,0.0,15.2,1.6,0.4,25.6,김제시,0.0,0.0,0.0,0.0,0.6,0.1,2.1,0.0,0.4,0.1,3.8,0.1,0.6,재활용,0.0,2.2,0.2,0.8,전북
560,0.9,0.0,0.0,0.7,4.9,1.1,15.7,0.0,53.9,2.4,0.6,0.5,0.0,29.9,0.2,14.6,8.3,완주군,0.0,1.3,0.0,0.0,0.0,1.5,1.2,2.4,0.2,4.5,0.8,0.1,0.2,발생량,0.3,1.2,0.1,0.0,전북
561,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,완주군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,매립,0.3,0.0,0.1,0.0,전북
562,0.0,0.0,0.0,0.0,4.9,0.0,14.6,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,완주군,0.0,1.3,0.0,0.0,0.0,1.5,0.0,2.4,0.0,4.5,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
563,0.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0,38.2,2.4,0.0,0.5,0.0,29.9,0.2,0.0,8.3,완주군,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.2,0.0,0.8,0.0,0.2,재활용,0.0,1.2,0.0,0.0,전북
564,0.2,0.6,0.0,0.2,0.9,1.2,6.4,0.0,14.5,3.8,0.1,0.2,0.0,2.7,0.0,5.2,5.4,진안군,0.0,0.1,0.0,0.0,0.0,2.1,0.0,0.6,0.2,0.9,0.2,0.2,0.0,발생량,0.8,0.6,0.1,0.0,전북
565,0.0,0.6,0.0,0.0,0.9,1.2,6.4,0.0,6.4,0.0,0.1,0.0,0.0,0.0,0.0,5.2,0.0,진안군,0.0,0.1,0.0,0.0,0.0,2.1,0.0,0.6,0.0,0.9,0.0,0.2,0.0,매립,0.8,0.0,0.1,0.0,전북
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,진안군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
567,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,8.1,3.8,0.0,0.2,0.0,2.7,0.0,0.0,5.4,진안군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,재활용,0.0,0.6,0.0,0.0,전북
568,0.8,1.9,0.2,0.1,3.3,0.0,15.0,0.0,25.0,1.8,0.0,0.6,0.0,5.0,0.0,15.0,5.0,무주군,0.0,0.3,0.0,0.0,0.0,6.0,0.1,1.0,0.1,2.5,0.2,0.0,0.6,발생량,0.0,0.5,0.0,0.0,전북
569,0.0,0.8,0.0,0.0,1.2,0.0,7.3,0.0,8.1,0.0,0.0,0.0,0.0,0.8,0.0,7.3,0.0,무주군,0.0,0.2,0.0,0.0,0.0,3.3,0.0,0.5,0.0,1.3,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,전북
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,무주군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
571,0.8,1.1,0.2,0.1,2.1,0.0,7.7,0.0,16.9,1.8,0.0,0.6,0.0,4.2,0.0,7.7,5.0,무주군,0.0,0.1,0.0,0.0,0.0,2.7,0.1,0.5,0.1,1.2,0.2,0.0,0.6,재활용,0.0,0.5,0.0,0.0,전북
572,0.1,2.5,0.0,0.1,3.8,1.3,16.2,0.0,21.8,0.2,0.0,0.0,0.0,4.9,0.0,14.9,0.7,장수군,0.0,0.1,0.0,0.0,0.0,2.0,0.0,0.3,0.1,6.2,0.1,0.4,0.0,발생량,0.3,0.1,0.6,0.0,전북
573,0.0,2.5,0.0,0.0,3.8,1.3,16.2,0.0,18.7,0.0,0.0,0.0,0.0,2.5,0.0,14.9,0.0,장수군,0.0,0.1,0.0,0.0,0.0,2.0,0.0,0.3,0.0,6.2,0.0,0.4,0.0,매립,0.3,0.0,0.6,0.0,전북
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,장수군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
575,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.1,0.2,0.0,0.0,0.0,2.4,0.0,0.0,0.7,장수군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,재활용,0.0,0.1,0.0,0.0,전북
576,0.6,0.3,0.0,0.4,2.2,0.3,7.3,0.0,15.1,1.2,0.2,0.1,0.2,3.6,0.1,6.8,4.2,임실군,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.3,0.7,2.9,0.3,0.0,0.2,발생량,0.0,0.6,0.1,0.0,전북
577,0.0,0.3,0.0,0.0,2.2,0.3,7.3,0.0,7.4,0.0,0.2,0.0,0.2,0.1,0.0,6.8,0.0,임실군,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.3,0.0,2.9,0.0,0.0,0.0,매립,0.0,0.0,0.1,0.0,전북
578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,임실군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,전북
